Sector_Rank,Ticker,Name,Exchange,Major_Sector,Detailed_Sector,Total_Score,Trend_Score,MeanReversion_Score,Volume_Score,Volatility_Score,Momentum_Score,Confidence,Trend_Strength,MeanReversion_Strength,Volume_Confirmation,Signal_Type,Current_Price,Timestamp,Analysis_Date
11,ORGN,"Origin Materials, Inc. Common Stock",XNAS,Materials,INDUSTRIAL ORGANIC CHEMICALS,0.4629718893701258,0.10934911165792509,0.0,0.21762277771220068,0.0,0.136,0.861388413385894,0.3905325416354467,0.0,1.0,LONG,0.20669999718666077,2025-12-26 05:00:00,2025-12-28
12,NWPX,"NWPX Infrastructure, Inc. Common Stock",XNAS,Materials,STEEL PIPE & TUBES,0.4460295771153446,0.1990797256417882,0.0,0.14148639965731422,0.05,0.05546345181624216,0.7371851101647778,0.7109990201492434,0.0,0.414863996573142,LONG,64.05000305175781,2025-12-26 05:00:00,2025-12-28
13,CAPT,Captivision Inc. Ordinary Shares,XNAS,Materials,Basic Materials,0.44206958700134313,0.08319263713796546,0.0,0.22287694986337764,0.0,0.136,0.8315279814304901,0.29711656120701946,0.0,1.0,SHORT,0.4268999993801117,2025-12-26 05:00:00,2025-12-28
14,BSLK,"Bolt Projects Holdings, Inc. Common Stock",XNAS,Materials,INDUSTRIAL ORGANIC CHEMICALS,0.44173603296313513,0.1660854042882758,0.0,0.13965062867485928,0.0,0.136,0.7310514756616215,0.5931621581724136,0.0,0.3965062867485927,LONG,1.350000023841858,2025-12-26 05:00:00,2025-12-28
15,SAFX,"XCF Global, Inc. Class A Common Stock",XNAS,Materials,INDUSTRIAL ORGANIC CHEMICALS,0.4412376099061486,0.15082171813889636,0.0,0.16456633368769474,0.0,0.12584955807955747,0.7303394427230693,0.5386489933532013,0.0,0.6456633368769473,LONG,0.3384000062942505,2025-12-26 05:00:00,2025-12-28
16,KALU,Kaiser Aluminum Corporation,XNAS,Materials,ROLLING DRAWING & EXTRUDING OF NONFERROUS METALS,0.43244059855106415,0.17369190977164625,0.0,0.1278600364707383,0.05,0.08088865230867956,0.7177722836443773,0.6203282491844508,0.0,0.27860036470738286,SHORT,117.55000305175781,2025-12-26 05:00:00,2025-12-28
17,ALTO,"Alto Ingredients, Inc. Common Stock",XNAS,Materials,INDUSTRIAL ORGANIC CHEMICALS,0.4312393214231624,0.21875033523100543,0.0,0.12981417192094222,0.00458476691113352,0.07809004736008125,0.7160561734616605,0.7812511972535907,0.0,0.29814171920942206,SHORT,3.0299999713897705,2025-12-26 05:00:00,2025-12-28
18,ACNT,Ascent Industries Co. Common Stock,XNAS,Materials,CHEMICALS & ALLIED PRODUCTS,0.43013473938205765,0.20985314625443166,0.0,0.11688187481293026,0.05,0.05339971831469573,0.6144781991172251,0.7494755223372559,0.0,0.1688187481293026,SHORT,15.930000305175781,2025-12-26 05:00:00,2025-12-28
19,TPCS,Techprecision Corporation,XNAS,Materials,FABRICATED STRUCTURAL METAL PRODUCTS,0.4292132033748364,0.07344483599706118,0.09999999999999998,0.1523018052863513,0.018260925917975162,0.08520563617344881,0.7131617191069091,0.2623029857037899,0.3999999999999999,0.5230180528635127,SHORT,4.880000114440918,2025-12-26 05:00:00,2025-12-28
20,LIN,Linde plc Ordinary Share,XNAS,Materials,INDUSTRIAL INORGANIC CHEMICALS,0.4269160707274667,0.18736620622485972,0.0,0.12151353491340652,0.05,0.06803632958920046,0.6098801010392381,0.6691650222316418,0.0,0.21513534913406512,SHORT,424.7699890136719,2025-12-26 05:00:00,2025-12-28
21,MTEX,Mannatech Inc.,XNAS,Materials,MEDICINAL CHEMICALS & BOTANICAL PRODUCTS,0.42023009617266227,0.13846723252632703,0.0,0.15216712406548688,0.010089796346531045,0.11950594323431728,0.7003287088180888,0.4945258304511679,0.0,0.5216712406548689,SHORT,7.659999847412109,2025-12-26 05:00:00,2025-12-28
22,USAU,U.S. Gold Corp. Common Stock,XNAS,Materials,METAL MINING,0.41975273911888894,0.09020937563923949,0.0,0.1593336875221809,0.034209675957468565,0.136,0.6996467701698412,0.32217634156871244,0.0,0.593336875221809,SHORT,22.540000915527344,2025-12-26 05:00:00,2025-12-28
23,ZKIN,"ZK International Group Co., Ltd Ordinary Share",XNAS,Materials,Basic Materials,0.40800359261131636,0.08307595221571758,0.0,0.22061996614646306,0.0,0.1043076742491357,0.7828622751590233,0.29669982934184846,0.0,1.0,SHORT,1.649999976158142,2025-12-26 05:00:00,2025-12-28
24,SNES,"SenesTech, Inc. Common Stock",XNAS,Materials,AGRICULTURAL CHEMICALS,0.4073982653406172,0.20656260752259376,0.0,0.1292519627978663,0.0,0.07158369502015718,0.6819975219151674,0.7377235982949776,0.0,0.2925196279786629,SHORT,2.319999933242798,2025-12-26 05:00:00,2025-12-28
25,BGL,Blue Gold Limited Class A Ordinary Shares,XNAS,Materials,Basic Materials,0.3981042995596962,0.1264842800831671,0.0,0.13562001947652907,0.0,0.136,0.5687204279424231,0.4517295717255967,0.0,0.35620019476529075,LONG,2.450000047683716,2025-12-26 05:00:00,2025-12-28
